date,equity,peak,dd,window
2017-06-27,118236.12710730627,121212.6525246833,-2.4556227055347284,W5
2017-06-27,118062.04672656074,121212.6525246833,-2.5992383901350418,W5
2017-06-27,118001.73216842045,121212.6525246833,-2.6489976824894526,W5
2017-06-27,117748.72774955383,121212.6525246833,-2.8577254131321763,W5
2017-06-27,117972.66146760098,121212.6525246833,-2.6729809055391693,W5
2017-06-27,117476.68416049104,121212.6525246833,-3.082160390336711,W5
2017-06-27,116905.06173253004,121212.6525246833,-3.553746826286209,W5
2017-06-27,116360.60519248844,121212.6525246833,-4.002921502940309,W5
2017-06-27,116197.0701958197,121212.6525246833,-4.137837283811809,W5
2017-06-27,116176.59438052427,121212.6525246833,-4.154729757385277,W5
2017-06-27,115858.89804644909,121212.6525246833,-4.416828084134201,W5
2017-06-27,115460.62272491606,121212.6525246833,-4.745403784143676,W5
2017-06-27,114795.64658100298,121212.6525246833,-5.294006698165105,W5
2017-06-27,114599.25190777658,121212.6525246833,-5.456031593368523,W5
2017-06-27,114015.49378596318,121212.6525246833,-5.937629932860784,W5
2017-06-27,113846.9900704114,121212.6525246833,-6.076644888842764,W5
2017-06-27,113471.84413436364,121212.6525246833,-6.386138929468074,W5
2017-06-28,113764.0060421599,121212.6525246833,-6.14510641206089,W5
2017-06-28,114316.34078022063,121212.6525246833,-5.6894322505303885,W5
2017-06-28,114054.03177078256,121212.6525246833,-5.905836234747019,W5
2017-06-28,114158.26035356602,121212.6525246833,-5.8198480308652245,W5
2017-06-28,114514.20826941905,121212.6525246833,-5.526192287476104,W5
2017-06-28,114755.8424358179,121212.6525246833,-5.326844974001835,W5
2017-06-28,114977.11928045654,121212.6525246833,-5.144292377362988,W5
2017-06-28,115180.58090073871,121212.6525246833,-4.976437276394262,W5
2017-06-28,115501.03075097653,121212.6525246833,-4.712067308768517,W5
2017-06-28,115679.85326254026,121212.6525246833,-4.564539383391818,W5
2017-06-28,115531.2612442797,121212.6525246833,-4.687127261113826,W5
2017-06-28,115161.02738466626,121212.6525246833,-4.992568856444019,W5
2017-06-28,115529.4108583836,121212.6525246833,-4.688653822786679,W5
