date,equity,peak,dd,window
2014-01-27,172624.28732667296,177403.20137166508,-2.693814997723832,W3
2014-01-27,172336.2042698623,177403.20137166508,-2.856203869279266,W3
2014-01-27,172181.23541520006,177403.20137166508,-2.943557904304581,W3
2014-01-27,171994.78303581287,177403.20137166508,-3.048658814516776,W3
2014-01-27,171805.74310396475,177403.20137166508,-3.1552182961870514,W3
2014-01-28,171837.505041265,177403.20137166508,-3.137314483259969,W3
2014-01-29,171789.66978940455,177403.20137166508,-3.1642786256714808,W3
2014-01-29,171805.22719990992,177403.20137166508,-3.155509104949713,W3
2014-01-29,171574.97831642634,177403.20137166508,-3.285297565193564,W3
2014-01-29,171319.64329453438,177403.20137166508,-3.429226772737579,W3
2014-01-30,171012.33388423486,177403.20137166508,-3.6024533029937618,W3
2014-01-30,170862.466964155,177403.20137166508,-3.6869314403222337,W3
2014-01-30,170864.8111066195,177403.20137166508,-3.6856100760816854,W3
2014-01-30,170492.02858274325,177403.20137166508,-3.8957429941992507,W3
2014-01-30,170084.40847770424,177403.20137166508,-4.125513427814499,W3
2014-01-30,170016.68296679456,177403.20137166508,-4.163689464315555,W3
2014-01-30,169794.7743128851,177403.20137166508,-4.288776639853357,W3
2014-01-30,169721.44556480472,177403.20137166508,-4.330111152147055,W3
2014-01-30,169512.45363928349,177403.20137166508,-4.447917326954119,W3
2014-01-30,169463.23577064616,177403.20137166508,-4.475660833416671,W3
2014-01-30,169001.606063424,177403.20137166508,-4.735875814686956,W3
2014-01-31,168750.7768229692,177403.20137166508,-4.877265168720823,W3
2014-01-31,168905.0825084196,177403.20137166508,-4.790284954013686,W3
2014-01-31,169055.980564044,177403.20137166508,-4.705225578276573,W3
2014-01-31,169305.53268328737,177403.20137166508,-4.564556121742614,W3
2014-01-31,169466.84514788294,177403.20137166508,-4.473626271915601,W3
2014-01-31,169995.07666942943,177403.20137166508,-4.175868668071783,W3
2014-01-31,169838.7687427327,177403.20137166508,-4.263977521513078,W3
2014-01-31,169676.9218941175,177403.20137166508,-4.355208597031348,W3
2014-01-31,169417.34892442977,177403.20137166508,-4.5015266835600745,W3
2014-01-31,169017.81196205135,177403.20137166508,-4.726740749196567,W3
2014-01-31,168983.7728570418,177403.20137166508,-4.745928173519444,W3
2014-01-31,168258.65242757875,177403.20137166508,-5.154669630187915,W3
2014-01-31,168120.4903117536,177403.20137166508,-5.232549913495606,W3
2014-01-31,167942.96719788373,177403.20137166508,-5.332617506694187,W3
2014-01-31,167803.0067820851,177403.20137166508,-5.411511469551936,W3
2014-01-31,167497.03098288982,177403.20137166508,-5.583986259651278,W3
2014-01-31,167195.93889357103,177403.20137166508,-5.75370816263317,W3
2014-01-31,166904.72728980792,177403.20137166508,-5.917860557579532,W3
2014-01-31,166807.0819794828,177403.20137166508,-5.972902016566815,W3
2014-02-03,166805.90571758177,177403.20137166508,-5.973565060915477,W3
2014-02-03,166286.71520472813,177403.20137166508,-6.266226359493694,W3
2014-02-03,165770.5031350462,177403.20137166508,-6.557208746333745,W3
2014-02-03,165624.56740436918,177403.20137166508,-6.639470920606053,W3
2014-02-03,165477.4832175829,177403.20137166508,-6.722380465444617,W3
2014-02-03,165060.5866338498,177403.20137166508,-6.957379935865491,W3
2014-02-03,164929.28411559155,177403.20137166508,-7.03139354849651,W3
2014-02-03,164566.87030759442,177403.20137166508,-7.23568174915748,W3
2014-02-03,163890.75388448854,177403.20137166508,-7.616800250897137,W3
2014-02-03,163509.10407678058,177403.20137166508,-7.831931547715391,W3
2014-02-03,163106.7265691526,177403.20137166508,-8.058746793729457,W3
2014-02-03,162849.63917594173,177403.20137166508,-8.20366379140656,W3
2014-02-03,162692.186215292,177403.20137166508,-8.292418086386766,W3
2014-02-03,162465.03584080376,177403.20137166508,-8.420459955266207,W3
2014-02-05,162524.44505745205,177403.20137166508,-8.386971711430164,W3
2014-02-06,162583.1990654136,177403.20137166508,-8.353852800662342,W3
2014-02-06,163031.3543425593,177403.20137166508,-8.101233189696693,W3
2014-02-06,164262.4590681085,177403.20137166508,-7.407274616215259,W3
2014-02-06,165427.5466549795,177403.20137166508,-6.750529090845564,W3
2014-02-06,165449.37912985453,177403.20137166508,-6.738222393612242,W3
2014-02-06,165453.8909188551,177403.20137166508,-6.73567915371258,W3
2014-02-06,165351.12224371222,177403.20137166508,-6.793608590356491,W3
2014-02-06,164799.6931001977,177403.20137166508,-7.104442408038987,W3
2014-02-06,165470.33398640953,177403.20137166508,-6.72641039901858,W3
2014-02-06,164980.62641734458,177403.20137166508,-7.002452525247745,W3
2014-02-06,164622.76415134067,177403.20137166508,-7.2041750777366245,W3
2014-02-06,164274.79351628825,177403.20137166508,-7.4003218396676065,W3
2014-02-06,163896.50083291382,177403.20137166508,-7.613560766840005,W3
2014-02-06,163836.73240283475,177403.20137166508,-7.647251494863482,W3
2014-02-06,163400.93201592015,177403.20137166508,-7.892906806348867,W3
2014-02-06,163121.45142361222,177403.20137166508,-8.05044657459826,W3
2014-02-06,162704.5384714991,177403.20137166508,-8.285455271673385,W3
2014-02-07,163082.3586687848,177403.20137166508,-8.072482679090836,W3
2014-02-07,163918.11533535118,177403.20137166508,-7.601376937985601,W3
2014-02-07,164259.68114831933,177403.20137166508,-7.408840495392008,W3
2014-02-07,164363.85691999766,177403.20137166508,-7.3501178957586,W3
2014-02-07,164876.8811804354,177403.20137166508,-7.060932437733563,W3
2014-02-10,165868.29844377434,177403.20137166508,-6.50208273509381,W3
2014-02-10,166761.84396938854,177403.20137166508,-5.9984021257782,W3
2014-02-10,167707.9400882608,177403.20137166508,-5.465099394171819,W3
2014-02-10,168379.51169957043,177403.20137166508,-5.086542746875097,W3
2014-02-10,169954.5910953123,177403.20137166508,-4.198689887646235,W3
2014-02-10,172030.41742508768,177403.20137166508,-3.0285721480985317,W3
2014-02-10,173011.02981777702,177403.20137166508,-2.475813017988517,W3
2014-02-10,173481.6771860514,177403.20137166508,-2.2105148922301345,W3
2014-02-10,174402.1816554637,177403.20137166508,-1.6916378582786404,W3
2014-02-10,176322.41289154362,177403.20137166508,-0.6092271569875355,W3
2014-02-10,176439.74539371618,177403.20137166508,-0.5430882703917146,W3
2014-02-10,176272.3885562784,177403.20137166508,-0.6374252587570832,W3
2014-02-10,176687.39110812484,177403.20137166508,-0.4034934307868562,W3
2014-02-11,177104.9282660198,177403.20137166508,-0.16813287659922163,W3
2014-02-11,177546.3916572382,177546.3916572382,0.0,W3
2014-02-11,178110.91154169838,178110.91154169838,0.0,W3
2014-02-11,178625.53171472982,178625.53171472982,0.0,W3
2014-02-11,178681.64105752858,178681.64105752858,0.0,W3
2014-02-11,178714.77765367512,178714.77765367512,0.0,W3
2014-02-11,178597.91705979366,178714.77765367512,-0.06538944088211773,W3
2014-02-12,179133.68400315152,179133.68400315152,0.0,W3
2014-02-13,179231.23214531087,179231.23214531087,0.0,W3
2014-02-13,179810.31746889828,179810.31746889828,0.0,W3
2014-02-13,180384.58412361098,180384.58412361098,0.0,W3
2014-02-13,181095.33073916272,181095.33073916272,0.0,W3
2014-02-13,181444.38957363306,181444.38957363306,0.0,W3
2014-02-14,182216.80299724525,182216.80299724525,0.0,W3
2014-02-14,183580.53971791416,183580.53971791416,0.0,W3
2014-02-14,184008.09373777464,184008.09373777464,0.0,W3
2014-02-14,184293.9924078121,184293.9924078121,0.0,W3
2014-02-14,183640.74650411066,184293.9924078121,-0.3544585990930779,W3
2014-02-14,183351.75243770026,184293.9924078121,-0.5112700407655286,W3
2014-02-19,183764.22634013067,184293.9924078121,-0.28745704662425564,W3
2014-02-24,184527.49384143096,184527.49384143096,0.0,W3
2014-02-26,185023.41267998333,185023.41267998333,0.0,W3
2014-02-27,185105.49718447126,185105.49718447126,0.0,W3
2014-02-27,185157.60095488487,185157.60095488487,0.0,W3
2014-02-27,185597.79679554934,185597.79679554934,0.0,W3
2014-02-27,186279.44593105494,186279.44593105494,0.0,W3
2014-02-28,186178.70057142084,186279.44593105494,-0.054082917806935575,W3
2014-02-28,187649.69792543334,187649.69792543334,0.0,W3
2014-02-28,187698.32806321763,187698.32806321763,0.0,W3
2014-03-03,187698.3273378111,187698.32806321763,-3.864746956846821e-07,W3
2014-03-04,187750.6149569695,187750.6149569695,0.0,W3
2014-03-04,187657.41566354467,187750.6149569695,-0.04963994043172712,W3
2014-03-04,188125.35128355323,188125.35128355323,0.0,W3
2014-03-04,188517.3026699867,188517.3026699867,0.0,W3
2014-03-04,189143.3253187243,189143.3253187243,0.0,W3
2014-03-04,191721.34135615663,191721.34135615663,0.0,W3
2014-03-05,197388.4238801862,197388.4238801862,0.0,W3
2014-03-05,197758.2656692732,197758.2656692732,0.0,W3
2014-03-06,198178.79148843666,198178.79148843666,0.0,W3
2014-03-06,198862.4246217281,198862.4246217281,0.0,W3
2014-03-06,199355.65664164326,199355.65664164326,0.0,W3
2014-03-06,199146.5260675852,199355.65664164326,-0.10490325560914474,W3
2014-03-06,199668.01545807914,199668.01545807914,0.0,W3
2014-03-06,200290.2231055224,200290.2231055224,0.0,W3
2014-03-07,199858.65014622803,200290.2231055224,-0.21547380226692092,W3
2014-03-07,199683.21528559626,200290.2231055224,-0.30306412889975803,W3
2014-03-07,199988.09217913332,200290.2231055224,-0.15084656739829766,W3
2014-03-07,199474.60212676122,200290.2231055224,-0.40721956674413684,W3
2014-03-07,199643.66213501198,200290.2231055224,-0.322812047680318,W3
2014-03-07,200710.90776529742,200710.90776529742,0.0,W3
2014-03-11,200361.19738606174,200710.90776529742,-0.17423586148323106,W3
2014-03-11,200204.9567235599,200710.90776529742,-0.2520794945181306,W3
2014-03-12,199777.54801114846,200710.90776529742,-0.46502692082903047,W3
2014-03-12,199333.04968500198,200710.90776529742,-0.6864888887387454,W3
2014-03-12,199689.5139047172,200710.90776529742,-0.5088880678944456,W3
2014-03-14,198791.33758221663,200710.90776529742,-0.9563855818565961,W3
2014-03-17,199506.42751425158,200710.90776529742,-0.6001070218138348,W3
2014-03-17,199997.18875038438,200710.90776529742,-0.35559552934095606,W3
2014-03-17,200587.4247676833,200710.90776529742,-0.0615228135774909,W3
2014-03-17,200976.3408225131,200976.3408225131,0.0,W3
2014-03-17,201103.9573063285,201103.9573063285,0.0,W3
2014-03-17,201466.3592720468,201466.3592720468,0.0,W3
2014-03-17,201974.46271493883,201974.46271493883,0.0,W3
2014-03-17,202410.99606719828,202410.99606719828,0.0,W3
2014-03-17,202821.1238493991,202821.1238493991,0.0,W3
2014-03-17,203195.91586964225,203195.91586964225,0.0,W3
2014-03-17,204001.35055312628,204001.35055312628,0.0,W3
2014-03-17,203356.3054307782,204001.35055312628,-0.31619649605217137,W3
2014-03-18,204064.81134226368,204064.81134226368,0.0,W3
2014-03-18,204575.7147892615,204575.7147892615,0.0,W3
2014-03-18,204769.3319427834,204769.3319427834,0.0,W3
2014-03-18,205290.31504550372,205290.31504550372,0.0,W3
2014-03-18,204946.9861478908,205290.31504550372,-0.16724066965206097,W3
2014-03-18,205473.7286644848,205473.7286644848,0.0,W3
2014-03-18,206552.67343208203,206552.67343208203,0.0,W3
2014-03-18,206001.35375576784,206552.67343208203,-0.26691481022901054,W3
2014-03-19,206160.46876038171,206552.67343208203,-0.18988118874640172,W3
2014-03-19,205774.98985043634,206552.67343208203,-0.37650618059000973,W3
2014-03-19,205145.12944910038,206552.67343208203,-0.6814455410302254,W3
2014-03-19,204732.4107658582,206552.67343208203,-0.8812583424742578,W3
2014-03-19,203763.37246654273,206552.67343208203,-1.3504066150257141,W3
2014-03-19,202779.0869525364,206552.67343208203,-1.8269366437353072,W3
2014-03-19,202416.2268457121,206552.67343208203,-2.002611013277467,W3
2014-03-19,202474.80400606012,206552.67343208203,-1.9742515835132857,W3
2014-03-19,202483.16645364565,206552.67343208203,-1.9702030047916546,W3
2014-03-19,202397.6007937498,206552.67343208203,-2.0116285929838087,W3
2014-03-20,202715.53933091107,206552.67343208203,-1.8577024627244407,W3
2014-03-20,203615.1334741826,206552.67343208203,-1.422174745593568,W3
2014-03-20,204224.03725529142,206552.67343208203,-1.1273812815384838,W3
2014-03-20,204301.82919073978,206552.67343208203,-1.0897192488202583,W3
2014-03-20,204729.9845781959,206552.67343208203,-0.8824329521377289,W3
