date,equity,peak,dd_pct
2007-03-05,240109.3642513393,260249.17719170687,-7.738665365897393
2007-03-05,237581.66868826275,260249.17719170687,-8.709925137149076
2007-03-05,236981.3576495658,260249.17719170687,-8.94059293221179
2007-03-06,234518.41204762217,260249.17719170687,-9.886972716586415
2007-03-06,233211.4872374236,260249.17719170687,-10.389154826939778
2007-03-06,233600.2862374236,260249.17719170687,-10.239759926177575
2007-03-06,233744.8639374236,260249.17719170687,-10.184206359568796
2007-03-06,233800.0502374236,260249.17719170687,-10.16300118205565
2007-03-06,234121.64923742358,260249.17719170687,-10.039427688579018
2007-03-06,234227.78343742358,260249.17719170687,-9.998645926597954
2007-03-07,234358.3522078349,260249.17719170687,-9.948475251009176
2007-03-07,234319.3798327293,260249.17719170687,-9.963450274379527
2007-03-07,233242.85322616808,260249.17719170687,-10.377102535715288
2007-03-07,231131.65010925278,260249.17719170687,-11.188326278935861
2007-03-07,229976.30972228214,260249.17719170687,-11.632262509373808
2007-03-07,229602.99659732336,260249.17719170687,-11.775707007061415
2007-03-07,227127.05292836708,260249.17719170687,-12.72708126141014
2007-03-07,227081.56192836707,260249.17719170687,-12.744561047702218
2007-03-07,227047.09602836706,260249.17719170687,-12.757804470936799
2007-03-07,227032.35252836705,260249.17719170687,-12.763469618530774
2007-03-07,227005.32092836706,260249.17719170687,-12.773856433310238
2007-03-07,227043.65942836707,260249.17719170687,-12.7591249746314
2007-03-07,227454.98971283037,260249.17719170687,-12.601072492428814
2007-03-08,227557.91871283037,260249.17719170687,-12.561522319355959
2007-03-08,227625.22851283036,260249.17719170687,-12.53565872173528
2007-03-08,227748.2828163164,260249.17719170687,-12.488375458512742
2007-03-08,227811.52621631642,260249.17719170687,-12.464074363430539
2007-03-08,227856.09751631643,260249.17719170687,-12.446947969225967
2007-03-08,227891.98211631642,260249.17719170687,-12.433159414584905
2007-03-09,227835.07901631642,260249.17719170687,-12.455024267574654
2007-03-09,227855.9966163164,260249.17719170687,-12.446986739761615
2007-03-09,227847.0615163164,260249.17719170687,-12.450420026312765
2007-03-09,227926.7579163164,260249.17719170687,-12.419796913164062
2007-03-09,228037.86061631638,260249.17719170687,-12.377106019306538
2007-03-09,228578.3421055267,260249.17719170687,-12.169427557056418
2007-03-09,229091.74116043918,260249.17719170687,-11.972155442518938
2007-03-12,229795.76241718951,260249.17719170687,-11.70163729358672
2007-03-12,230507.35692766987,260249.17719170687,-11.428209143627125
2007-03-12,230546.05702766986,260249.17719170687,-11.413338741185283
2007-03-12,230553.92522766985,260249.17719170687,-11.410315407899505
2007-03-12,230622.30462766986,260249.17719170687,-11.384040819546193
2007-03-12,230652.25662766985,260249.17719170687,-11.372531849441774
2007-03-12,230674.37302766985,260249.17719170687,-11.36403368616662
2007-03-13,230511.32022766984,260249.17719170687,-11.426686256967985
2007-03-13,230379.59562766986,260249.17719170687,-11.47730105676155
2007-03-13,230286.43942766986,260249.17719170687,-11.51309605946059
2007-03-13,230118.47432766986,260249.17719170687,-11.577636167449585
2007-03-13,229764.49822766986,260249.17719170687,-11.713650468751007
2007-03-14,230172.43562569746,260249.17719170687,-11.556901693431307
2007-03-14,230215.86542569747,260249.17719170687,-11.540213917328169
2007-03-14,230362.12592569747,260249.17719170687,-11.484013739645276
2007-03-14,230375.51542569746,260249.17719170687,-11.478868862668344
2007-03-14,230431.04482569746,260249.17719170687,-11.457531849964132
2007-03-14,230465.46572569746,260249.17719170687,-11.444305717850508
2007-03-15,230475.55832569746,260249.17719170687,-11.440427665243806
2007-03-15,230563.99612569748,260249.17719170687,-11.406445694213454
2007-03-15,230652.60512569748,260249.17719170687,-11.372397940074071
2007-03-15,230784.4081256975,260249.17719170687,-11.32175301530533
2007-03-15,230892.0394256975,260249.17719170687,-11.280395996942607
2007-03-15,231092.11390586564,260249.17719170687,-11.20351795170646
2007-03-16,231036.10560586565,260249.17719170687,-11.225038980362287
2007-03-16,231012.33940586564,260249.17719170687,-11.234171074556192
2007-03-16,230917.84940586565,260249.17719170687,-11.270478586080191
2007-03-16,231079.66530586564,260249.17719170687,-11.208301290556683
2007-03-16,231060.72100586563,260249.17719170687,-11.215580583503709
2007-03-19,231090.75550586564,260249.17719170687,-11.204039913010872
2007-03-19,231136.20620586563,260249.17719170687,-11.18657561187823
2007-03-19,231186.76790586562,260249.17719170687,-11.167147423652779
2007-03-19,231289.5900058656,260249.17719170687,-11.127638326598364
2007-03-19,231461.9969058656,260249.17719170687,-11.061391469697446
2007-03-19,232218.33168568296,260249.17719170687,-10.770771999550107
2007-03-19,233263.34371922156,260249.17719170687,-10.369229122521597
2007-03-19,233706.0122792068,260249.17719170687,-10.19913499782081
2007-03-19,235811.05856480444,260249.17719170687,-9.39027699937765
2007-03-20,236365.73497819348,260249.17719170687,-9.177144178219699
2007-03-20,236932.7061823034,260249.17719170687,-8.959287118985932
2007-03-20,237473.4307431123,260249.17719170687,-8.75151525717114
2007-03-20,237588.61867169768,260249.17719170687,-8.70725462594519
2007-03-20,237723.75257169767,260249.17719170687,-8.655329812403725
2007-03-20,237753.85277169765,260249.17719170687,-8.643763896874312
2007-03-20,237856.36557169765,260249.17719170687,-8.60437364745789
2007-03-20,237924.16817169765,260249.17719170687,-8.57832069285045
2007-03-20,238036.45737169764,260249.17719170687,-8.535173889770537
2007-03-21,238517.86049791492,260249.17719170687,-8.350196119077081
2007-03-21,239000.58584349323,260249.17719170687,-8.16471028938598
2007-03-21,239469.39262312007,260249.17719170687,-7.9845726287464185
2007-03-21,240450.98118243835,260249.17719170687,-7.607400039802858
2007-03-21,240905.33767376794,260249.17719170687,-7.432814861001353
2007-03-21,241501.58919525857,260249.17719170687,-7.203706923783394
2007-03-21,241752.77131436256,260249.17719170687,-7.107190914851322
2007-03-21,241834.08881436256,260249.17719170687,-7.0759448986765605
2007-03-21,241917.87361436256,260249.17719170687,-7.0437508295524625
2007-03-21,241985.66521436255,260249.17719170687,-7.017702101663476
2007-03-21,242126.07361436254,260249.17719170687,-6.963750576623089
2007-03-21,242383.69061436254,260249.17719170687,-6.864761983160511
2007-03-22,242887.14674124133,260249.17719170687,-6.671310410205898
2007-03-22,243227.4366173373,260249.17719170687,-6.540555001190594
2007-03-22,243699.37673691157,260249.17719170687,-6.359213363661954
2007-03-22,243692.04743691155,260249.17719170687,-6.362029626168181
2007-03-22,243727.58373691156,260249.17719170687,-6.348374904803267
2007-03-22,243712.11773691158,260249.17719170687,-6.354317670950264
2007-03-22,243677.88583691156,260249.17719170687,-6.3674711803559045
2007-03-23,243967.3267090008,260249.17719170687,-6.256254355306721
2007-03-23,243809.0990090008,260249.17719170687,-6.317052895270378
2007-03-23,243825.4935090008,260249.17719170687,-6.310753355661107
2007-03-23,243860.4963090008,260249.17719170687,-6.2973036301412435
2007-03-23,243891.2151090008,260249.17719170687,-6.28550001933583
2007-03-23,243913.8365090008,260249.17719170687,-6.276807811258898
2007-03-26,243882.8042090008,260249.17719170687,-6.288731883540262
2007-03-26,243934.5309090008,260249.17719170687,-6.268856047405764
2007-03-26,243965.7638090008,260249.17719170687,-6.256854895149673
2007-03-26,244146.59190900082,260249.17719170687,-6.187372216298854
2007-03-26,244094.65980900082,260249.17719170687,-6.207326976794312
2007-03-27,244141.66082364204,260249.17719170687,-6.189266971706726
2007-03-27,244976.86709899188,260249.17719170687,-5.868341355586681
2007-03-27,244909.24039899188,260249.17719170687,-5.894326721123563
2007-03-27,244540.37459688244,260249.17719170687,-6.036062347760233
2007-03-27,244529.39559688244,260249.17719170687,-6.0402809970249365
2007-03-27,244496.36519688246,260249.17719170687,-6.052972833501198
2007-03-27,244460.03289688245,260249.17719170687,-6.066933415583364
2007-03-27,244380.15209688243,260249.17719170687,-6.09762738390326
2007-03-28,244278.96359688244,260249.17719170687,-6.136508774842472
2007-03-28,244205.76629688244,260249.17719170687,-6.164634627454133
2007-03-28,244296.89899688243,260249.17719170687,-6.1296171488271565
2007-03-28,244283.05239688244,260249.17719170687,-6.134937665168228
2007-03-28,244268.37529688244,260249.17719170687,-6.140577298752619
2007-03-29,243535.57017768483,260249.17719170687,-6.42215556428458
2007-03-29,243432.32987768482,260249.17719170687,-6.461825353489699
2007-03-29,243473.77167768482,260249.17719170687,-6.4459014606854295
2007-03-29,243515.89687768483,260249.17719170687,-6.429714973390993
2007-03-29,243572.10667768485,260249.17719170687,-6.408116518938012
2007-03-29,243590.57357768485,260249.17719170687,-6.401020665571913
2007-03-30,243613.94837768484,260249.17719170687,-6.392038965705569
2007-03-30,243633.19907768484,260249.17719170687,-6.384641939437231
2007-03-30,243558.48657768485,260249.17719170687,-6.413350003303638
2007-03-30,243571.95527768484,260249.17719170687,-6.408174693953832
2007-03-30,243608.83697768484,260249.17719170687,-6.394003006497225
2007-04-02,244471.2391722985,260249.17719170687,-6.062627436391818
2007-04-02,245101.33067695957,260249.17719170687,-5.820516582686051
2007-04-02,245221.01511726694,260249.17719170687,-5.774528179725909
2007-04-02,245737.59647075218,260249.17719170687,-5.576033276087959
2007-04-02,245960.32182267355,260249.17719170687,-5.490451698338223
2007-04-02,246661.76562977178,260249.17719170687,-5.220923927043282
2007-04-02,246820.0041866542,260249.17719170687,-5.160121215353684
2007-04-02,247392.58957206915,260249.17719170687,-4.940106923053669
2007-04-02,247464.13007206915,260249.17719170687,-4.912617691090678
2007-04-02,248203.7330120809,260249.17719170687,-4.628427382405503
2007-04-02,248675.84441529022,260249.17719170687,-4.447019929631288
2007-04-02,248712.67551529023,260249.17719170687,-4.432867685079566
2007-04-02,248710.75201529023,260249.17719170687,-4.433606784438404
2007-04-02,248885.70851529023,260249.17719170687,-4.366380251049167
2007-04-02,249646.5227980215,260249.17719170687,-4.074039544753356
2007-04-02,249675.0563980215,260249.17719170687,-4.063075590781285
2007-04-03,250121.84024340936,260249.17719170687,-3.8914001794662463
2007-04-03,250559.13670310963,260249.17719170687,-3.7233702688939845
2007-04-03,251253.9687920828,260249.17719170687,-3.4563830313276824
2007-04-03,251413.9262920828,260249.17719170687,-3.394919820674701
2007-04-03,251494.6731920828,260249.17719170687,-3.3638930559135893
2007-04-03,251503.88759208278,260249.17719170687,-3.360352449138411
2007-04-03,251550.65079208277,260249.17719170687,-3.342383823644721
2007-04-03,251545.3434920828,260249.17719170687,-3.3444231384495766
2007-04-04,253532.8087081062,260249.17719170687,-2.580745328794337
2007-04-04,254119.7554820871,260249.17719170687,-2.3552127141230796
2007-04-04,254610.59254418194,260249.17719170687,-2.166609980623065
2007-04-04,255081.35705041495,260249.17719170687,-1.9857200691494035
2007-04-04,255531.6510926142,260249.17719170687,-1.8126958747760473
2007-04-04,256029.7627224368,260249.17719170687,-1.6212979094884612
2007-04-04,256769.36309715186,260249.17719170687,-1.3371085865111814
2007-04-04,256781.14859715186,260249.17719170687,-1.3325800419343365
2007-04-04,256518.15226972924,260249.17719170687,-1.433635626532357
2007-04-04,256516.26756972924,260249.17719170687,-1.4343598171024607
2007-04-04,256482.85326972924,260249.17719170687,-1.44719916605279
2007-04-04,256495.17996972924,260249.17719170687,-1.442462666927982
2007-04-04,256757.30866972925,260249.17719170687,-1.3417404656789422
2007-04-04,257574.29535524466,260249.17719170687,-1.027815674703102
2007-04-05,257319.3222352099,260249.17719170687,-1.1257883648710862
2007-04-05,257764.74509533864,260249.17719170687,-0.9546359082388658
2007-04-05,258571.08866272928,260249.17719170687,-0.6448007048804091
2007-04-05,259034.08188174167,260249.17719170687,-0.46689688823497133
2007-04-05,259403.44911251028,260249.17719170687,-0.3249685890740021
2007-04-05,259755.25517546205,260249.17719170687,-0.18978811828518533
2007-04-05,260356.9005935485,260356.9005935485,0.0
2007-04-05,260279.04635131164,260356.9005935485,-0.029902891784070275
2007-04-05,259216.8312532759,260356.9005935485,-0.4378871225128009
2007-04-05,259998.81450434087,260356.9005935485,-0.13753662314740636
2007-04-05,260011.1815558077,260356.9005935485,-0.1327865852422692
2007-04-05,260001.5846558077,260356.9005935485,-0.13647264079836377
2007-04-05,259991.5452558077,260356.9005935485,-0.14032865536034445
2007-04-05,260025.8834558077,260356.9005935485,-0.12713975968609273
2007-04-05,260076.27055580769,260356.9005935485,-0.10778667171910486
2007-04-05,260089.7650558077,260356.9005935485,-0.10260359419389364
2007-04-05,259984.7567802314,260356.9005935485,-0.1429360283782354
2007-04-09,259822.36481705238,260356.9005935485,-0.20530885691045658
2007-04-09,259719.36340295806,260356.9005935485,-0.24487047938311104
2007-04-09,260113.54509877312,260356.9005935485,-0.09346996151075053
2007-04-09,260484.83279115683,260484.83279115683,0.0
2007-04-09,261060.34739461515,261060.34739461515,0.0
2007-04-09,261238.5117057092,261238.5117057092,0.0
2007-04-09,260198.8458626586,261238.5117057092,-0.3979757181520819
2007-04-09,260438.0574269773,261238.5117057092,-0.3064074563530094
2007-04-09,261633.6725397115,261633.6725397115,0.0
2007-04-09,261692.92276352865,261692.92276352865,0.0
2007-04-09,261481.2482782186,261692.92276352865,-0.08088659145792515
2007-04-09,261955.61978747745,261955.61978747745,0.0
2007-04-09,261831.40389084758,261955.61978747745,-0.047418679824715836
2007-04-09,261864.72213593227,261955.61978747745,-0.03469963790772044
2007-04-09,261864.72270134545,261955.61978747745,-0.03469942206460076
2007-04-09,261804.26447773908,261955.61978747745,-0.057778989380400964
2007-04-09,261714.43977773908,261955.61978747745,-0.09206903441660652
2007-04-09,261685.39987773908,261955.61978747745,-0.10315484354090139
2007-04-09,261742.86167773907,261955.61978747745,-0.08121914311706306
2007-04-09,261603.79995080293,261955.61978747745,-0.13430513037282757
2007-04-09,261625.13395080293,261955.61978747745,-0.12616100274643394
2007-04-09,261780.3017616864,261955.61978747745,-0.06692661372689439
2007-04-09,261899.92716168638,261955.61978747745,-0.021260328690886742
2007-04-09,261923.7527906446,261955.61978747745,-0.012165036527452542
2007-04-09,261583.43505895959,261955.61978747745,-0.14207930672371794
2007-04-09,262034.16628077455,262034.16628077455,0.0
2007-04-09,261842.14614479145,262034.16628077455,-0.07328057203706174
2007-04-09,261974.38332946823,262034.16628077455,-0.02281494514813015
2007-04-09,261863.3217319084,262034.16628077455,-0.06519934071616051
2007-04-10,261758.3081764323,262034.16628077455,-0.10527562426598154
2007-04-10,262378.96315629606,262378.96315629606,0.0
2007-04-10,262428.52352418646,262428.52352418646,0.0
2007-04-10,261794.89208759862,262428.52352418646,-0.24144914892585495
2007-04-10,261062.59079252358,262428.52352418646,-0.5204970531859838
2007-04-10,261181.42419252358,262428.52352418646,-0.47521485656948265
2007-04-10,261230.2251925236,262428.52352418646,-0.45661893591853675
2007-04-10,261403.8049925236,262428.52352418646,-0.3904752874808664
2007-04-10,261603.57393308403,262428.52352418646,-0.3143521062512845
2007-04-10,261516.96973308403,262428.52352418646,-0.3473531683450625
2007-04-10,261518.88673308401,262428.52352418646,-0.34662268372614874
2007-04-11,261497.08003308403,262428.52352418646,-0.35493226063766026
2007-04-11,261449.34753308402,262428.52352418646,-0.37312102280383297
2007-04-11,261430.223033084,262428.52352418646,-0.3804085309386881
2007-04-11,261395.701933084,262428.52352418646,-0.39356300802693456
2007-04-11,261298.648733084,262428.52352418646,-0.43054572571960575
2007-04-12,261274.107033084,262428.52352418646,-0.4398974911719384
2007-04-12,261394.071933084,262428.52352418646,-0.394184129533894
2007-04-12,261359.568133084,262428.52352418646,-0.40733201435092903
2007-04-12,261428.90383308398,262428.52352418646,-0.38091122019758095
2007-04-12,261534.390633084,262428.52352418646,-0.340714827449027
2007-04-12,261547.1576947177,262428.52352418646,-0.33584986023347907
2007-04-12,261670.42394853247,262428.52352418646,-0.2888784974565171
2007-04-13,261771.51104853247,262428.52352418646,-0.25035863740377107
2007-04-13,261769.58104853248,262428.52352418646,-0.25109407575249737
2007-04-13,261787.8049485325,262428.52352418646,-0.24414974677663728
2007-04-13,262020.2181485325,262428.52352418646,-0.15558727007673323
2007-04-13,262023.9592485325,262428.52352418646,-0.15416170095422543
2007-04-16,262308.49150092783,262428.52352418646,-0.04573893936783173
2007-04-16,262459.89830092783,262459.89830092783,0.0
2007-04-16,262506.0551009278,262506.0551009278,0.0
2007-04-16,262552.42090092786,262552.42090092786,0.0
2007-04-16,262657.65610092785,262657.65610092785,0.0
2007-04-16,262874.3578009278,262874.3578009278,0.0
2007-04-16,263322.8791850944,263322.8791850944,0.0
2007-04-16,263547.59541747026,263547.59541747026,0.0
2007-04-16,263921.36680121365,263921.36680121365,0.0
2007-04-16,264098.45219803805,264098.45219803805,0.0
2007-04-16,264299.92616915534,264299.92616915534,0.0
2007-04-16,264463.2264280034,264463.2264280034,0.0
2007-04-16,264680.1467173849,264680.1467173849,0.0
2007-04-16,264962.8988218671,264962.8988218671,0.0
2007-04-17,264888.28332186706,264962.8988218671,-0.028160735080943532
2007-04-17,264925.13572186703,264962.8988218671,-0.014252221789522328
2007-04-17,264876.992121867,264962.8988218671,-0.0324221618883348
2007-04-17,264768.527321867,264962.8988218671,-0.07335800629609708
2007-04-17,264723.422921867,264962.8988218671,-0.09038091788129018
2007-04-18,264924.9159299199,264962.8988218671,-0.014335173760566042
2007-04-18,264832.1632299199,264962.8988218671,-0.04934109361290314
2007-04-18,264789.4140299199,264962.8988218671,-0.06547512603408383
2007-04-18,264761.6993299199,264962.8988218671,-0.07593496781693047
2007-04-18,264865.2521299199,264962.8988218671,-0.03685296786129788
2007-04-18,264923.1624299199,264962.8988218671,-0.014996964527441934
2007-04-19,264994.1794581554,264994.1794581554,0.0
2007-04-19,264763.66025815543,264994.1794581554,-0.0869902880400365
2007-04-19,264652.4578581554,264994.1794581554,-0.12895437956362749
2007-04-19,264614.1643581554,264994.1794581554,-0.14340507432165164
2007-04-19,264585.5397581554,264994.1794581554,-0.15420704742857455
2007-04-19,264509.8296581554,264994.1794581554,-0.18277752401595973
2007-04-19,264610.2841327804,264994.1794581554,-0.144869342473857
2007-04-20,264544.43558632693,264994.1794581554,-0.16971839636179667
2007-04-20,264730.23988632695,264994.1794581554,-0.09960202611549929
2007-04-20,264812.4990863269,264994.1794581554,-0.06856013675469516
2007-04-20,264958.73218632693,264994.1794581554,-0.013376622800154316
2007-04-20,265279.6494863269,265279.6494863269,0.0
2007-04-20,265341.3382863269,265341.3382863269,0.0
2007-04-23,265314.9756141892,265341.3382863269,-0.009935380709217246
2007-04-23,265612.9247386465,265612.9247386465,0.0
2007-04-23,265672.70383864647,265672.70383864647,0.0
2007-04-23,266149.37179130025,266149.37179130025,0.0
2007-04-23,266215.6883172853,266215.6883172853,0.0
2007-04-23,266655.9319736617,266655.9319736617,0.0
2007-04-23,266627.00138384587,266655.9319736617,-0.010849407924925551
2007-04-23,268602.62138384586,268602.62138384586,0.0
2007-04-23,268585.09648384585,268602.62138384586,-0.006524470948842537
2007-04-23,268583.03998384584,268602.62138384586,-0.007290100111138468
2007-04-23,268591.9315838458,268602.62138384586,-0.00397978245520352
2007-04-23,268472.0878838458,268602.62138384586,-0.048597254683355906
2007-04-23,268632.6201375,268632.6201375,0.0
2007-04-24,268486.61593749997,268632.6201375,-0.05435088260141021
2007-04-24,268462.3880375,268632.6201375,-0.06336985430618566
2007-04-24,268520.08243749995,268632.6201375,-0.04189279021380272
2007-04-24,268487.09373749996,268632.6201375,-0.054173018870732705
2007-04-24,268479.24753749993,268632.6201375,-0.057093810841571155
2007-04-24,268207.2400114095,268632.6201375,-0.15835013851733867
2007-04-25,268252.0099114095,268632.6201375,-0.14168429206239275
2007-04-25,268685.62717562215,268685.62717562215,0.0
2007-04-25,268995.45088007225,268995.45088007225,0.0
2007-04-25,269122.80228007224,269122.80228007224,0.0
2007-04-25,269272.45298007224,269272.45298007224,0.0
2007-04-25,269316.47068007226,269316.47068007226,0.0
2007-04-25,267304.9164021983,269316.47068007226,-0.7469109753274328
2007-04-25,267327.6487021983,269316.47068007226,-0.7384702364663557
2007-04-26,267417.0581021983,269316.47068007226,-0.7052715985315018
2007-04-26,267384.6374021983,269316.47068007226,-0.7173097408397494
2007-04-26,267731.9742756482,269316.47068007226,-0.5883399557490635
2007-04-26,267729.4769756482,269316.47068007226,-0.5892672291511255
2007-04-26,267448.3290756482,269316.47068007226,-0.6936603616209046
2007-04-26,267421.81367564824,269316.47068007226,-0.703505804765551
2007-04-27,267614.9701756482,269316.47068007226,-0.6317847921174096
2007-04-27,267613.7184756482,269316.47068007226,-0.632249561315098
2007-04-27,267547.0715756482,269316.47068007226,-0.6569962468155046
2007-04-27,267540.9545756482,269316.47068007226,-0.6592675523857064
2007-04-27,267473.15897564817,269316.47068007226,-0.6844407621150692
2007-04-27,267835.1980922102,269316.47068007226,-0.5500118816058899
2007-04-27,269335.8086700337,269335.8086700337,0.0
2007-04-30,268382.5266573577,269335.8086700337,-0.3539380884343833
2007-04-30,268683.4730168021,269335.8086700337,-0.24220160566572838
2007-04-30,268335.41111680213,269335.8086700337,-0.37143132143159074
2007-04-30,268304.51521680213,269335.8086700337,-0.38290246600481537
2007-04-30,268208.8068168021,269335.8086700337,-0.418437436446587
2007-04-30,268077.64681680215,269335.8086700337,-0.46713500868833074
2007-04-30,267929.90651680215,269335.8086700337,-0.5219885763329521
2007-05-01,267916.00091680215,269335.8086700337,-0.5271514991795887
2007-05-01,266308.421495894,269335.8086700337,-1.1240195609669408
2007-05-01,266197.27359589405,269335.8086700337,-1.1652869663479126
2007-05-01,266232.55759589403,269335.8086700337,-1.1521865916988026
2007-05-01,266297.76359589404,269335.8086700337,-1.1279766656878538
2007-05-01,266264.66199589404,269335.8086700337,-1.1402667507543172
2007-05-01,265743.21403533936,269335.8086700337,-1.3338718874532074
2007-05-01,265554.88211783906,269335.8086700337,-1.4037964616976317
2007-05-01,265501.5441074401,269335.8086700337,-1.4235999964234236
2007-05-01,265481.62629312463,269335.8086700337,-1.4309951565448438
2007-05-01,265485.5601344231,269335.8086700337,-1.4295345853278654
2007-05-01,265821.99677983206,269335.8086700337,-1.3046211372905312
2007-05-02,265995.79297983204,269335.8086700337,-1.240093438260024
2007-05-02,264609.3019900605,269335.8086700337,-1.7548749656840883
2007-05-02,264704.72299006046,269335.8086700337,-1.7194467021824187
2007-05-02,264506.0942182531,269335.8086700337,-1.7931943307610974
2007-05-02,264572.4968182531,269335.8086700337,-1.7685401266551284
2007-05-02,264564.1267182531,269335.8086700337,-1.7716478084896872
2007-05-02,264607.81631825306,269335.8086700337,-1.755426571434087
2007-05-03,264643.39212562214,269335.8086700337,-1.7422178534605088
2007-05-03,265072.4506927385,269335.8086700337,-1.582915394112435
2007-05-03,265218.8283791897,269335.8086700337,-1.5285677426902218
2007-05-03,265470.7727620675,269335.8086700337,-1.4350248958916934
2007-05-03,264828.98779509944,269335.8086700337,-1.6733092035510273
2007-05-03,265159.64706610027,269335.8086700337,-1.5505408005549293
2007-05-03,265186.19106610026,269335.8086700337,-1.5406854455870669
2007-05-03,265176.7784661003,269335.8086700337,-1.5441801906959554
2007-05-03,265241.1539661003,269335.8086700337,-1.520278615811462
2007-05-03,265471.7810661003,269335.8086700337,-1.4346505290231484
2007-05-03,265529.9920661003,269335.8086700337,-1.413037732608348
2007-05-04,266216.9262373077,269335.8086700337,-1.1579902606069572
2007-05-04,267687.27394194,269335.8086700337,-0.6120741004451256
2007-05-04,268787.2251526326,269335.8086700337,-0.20368012709113906
2007-05-04,269776.4058347338,269776.4058347338,0.0
2007-05-04,270835.00417652435,270835.00417652435,0.0
2007-05-04,272129.7233170876,272129.7233170876,0.0
2007-05-04,275527.26627659204,275527.26627659204,0.0
2007-05-04,276547.38991167874,276547.38991167874,0.0
2007-05-04,277477.96206893324,277477.96206893324,0.0
2007-05-04,278806.70668148395,278806.70668148395,0.0
2007-05-04,279036.2871431308,279036.2871431308,0.0
2007-05-04,278497.55850787583,279036.2871431308,-0.19306759015848615
2007-05-04,278511.25010787585,279036.2871431308,-0.1881608448243221
2007-05-04,278582.69480787584,279036.2871431308,-0.16255675557432955
2007-05-04,278567.5704078759,279036.2871431308,-0.1679769825114137
2007-05-04,278561.4091078759,279036.2871431308,-0.17018504658188263
2007-05-04,278754.1940078759,279036.2871431308,-0.10109550200191929
2007-05-04,279981.3112813843,279981.3112813843,0.0
2007-05-07,280634.0421014509,280634.0421014509,0.0
2007-05-07,280515.7953254757,280634.0421014509,-0.04213557809657002
2007-05-07,280487.0939312418,280634.0421014509,-0.052362916882338253
2007-05-07,280394.5338291499,280634.0421014509,-0.08534540945478544
2007-05-07,280416.6217291499,280634.0421014509,-0.07747469646694372
2007-05-07,280527.5282291499,280634.0421014509,-0.0379547226357257
2007-05-07,280627.32922914985,280634.0421014509,-0.002392037776595534
2007-05-07,280644.57332914986,280644.57332914986,0.0
2007-05-07,280472.2006810696,280644.57332914986,-0.061420267648689686
2007-05-08,280258.64677762816,280644.57332914986,-0.13751434668543164
2007-05-08,280868.6368761199,280868.6368761199,0.0
2007-05-08,280815.24075383,280868.6368761199,-0.01901106612819524
2007-05-08,280851.30295383,280868.6368761199,-0.006171540718353425
2007-05-08,280857.62395383,280868.6368761199,-0.003921022443938821
2007-05-08,280820.09605383,280868.6368761199,-0.017282393231855764
2007-05-08,280821.39275383,280868.6368761199,-0.016820718331294275
2007-05-08,280714.95635383,280868.6368761199,-0.05471615627830538
2007-05-09,282713.2170799607,282713.2170799607,0.0
2007-05-09,283416.36036187824,283416.36036187824,0.0
2007-05-09,284094.9393798479,284094.9393798479,0.0
2007-05-09,285174.7511950684,285174.7511950684,0.0
2007-05-09,285839.2110208335,285839.2110208335,0.0
2007-05-09,285960.0693235582,285960.0693235582,0.0
2007-05-09,285976.7108350043,285976.7108350043,0.0
2007-05-09,286705.6962418715,286705.6962418715,0.0
2007-05-09,286938.8292002069,286938.8292002069,0.0
2007-05-09,286974.87270020694,286974.87270020694,0.0
2007-05-09,287010.69490020693,287010.69490020693,0.0
2007-05-09,287016.6507002069,287016.6507002069,0.0
2007-05-09,287012.75630020694,287016.6507002069,-0.0013568550780901857
2007-05-09,286888.27890020696,287016.6507002069,-0.044726255318912014
2007-05-09,286967.1844081142,287016.6507002069,-0.017234641952678733
2007-05-10,286275.0740529155,287016.6507002069,-0.2583740857829232
2007-05-10,285568.91674258164,287016.6507002069,-0.5044076551285048
2007-05-10,284736.5485577033,287016.6507002069,-0.7944145877742826
2007-05-10,284698.1961102005,287016.6507002069,-0.8077770346599508
2007-05-10,284440.8849936612,287016.6507002069,-0.8974272747807082
2007-05-10,283904.9819441501,287016.6507002069,-1.0841422434780599
2007-05-10,283598.2605983238,287016.6507002069,-1.191007592606086
2007-05-10,283219.1991273918,287016.6507002069,-1.3230770979839859
2007-05-10,282787.3665273918,287016.6507002069,-1.4735326896531529
2007-05-10,281741.20849740854,287016.6507002069,-1.83802653606625
2007-05-10,280522.87403660815,287016.6507002069,-2.2625086899162596
2007-05-10,279643.24032303464,287016.6507002069,-2.5689834924852226
2007-05-10,279408.59802303463,287016.6507002069,-2.6507356484760236
2007-05-10,279243.75052303466,287016.6507002069,-2.7081704696258813
2007-05-10,279156.67762303463,287016.6507002069,-2.738507699116785
2007-05-10,279017.3894230346,287016.6507002069,-2.7870373574694285
2007-05-10,278584.5908406021,287016.6507002069,-2.937829508857386
2007-05-11,278682.42104060214,287016.6507002069,-2.9037443086568544
2007-05-11,279630.8487774969,287016.6507002069,-2.5733008536931914
2007-05-11,279844.7111774969,287016.6507002069,-2.4987886609412224
2007-05-11,279884.55267749686,287016.6507002069,-2.484907410531958
2007-05-11,280017.5125774969,287016.6507002069,-2.43858260684003
2007-05-11,280209.00877749687,287016.6507002069,-2.3718630630320945
2007-05-14,280798.4944030464,287016.6507002069,-2.1664792903097108
2007-05-14,280748.3145030464,287016.6507002069,-2.1839625617079275
2007-05-14,280750.8922030464,287016.6507002069,-2.183064460502393
2007-05-14,280784.75170304644,287016.6507002069,-2.1712674097328932
